CarbonDioxide,Humidity,Light,Sound,Temperature
386.0,39.0,2.0,5.0,21.9
390.0,39.0,3.0,5.0,21.9
392.0,40.0,3.0,5.0,21.9
394.0,40.0,2.0,6.0,21.9
394.0,40.0,2.0,5.0,21.9
387.0,40.0,3.0,7.0,21.9
393.0,40.0,2.0,12.0,21.9
393.0,40.0,2.0,6.0,21.9
387.0,40.0,1.0,5.0,21.9
386.0,40.0,1.0,5.0,21.8
385.0,40.0,1.0,4.0,21.8
390.0,40.0,1.0,4.0,21.8
388.0,40.0,2.0,5.0,21.8
390.0,40.0,1.0,5.0,21.8
387.0,40.0,1.0,5.0,21.8
395.0,40.0,1.0,5.0,21.8
392.0,40.0,1.0,4.0,21.8
392.0,41.0,1.0,5.0,21.8
389.0,41.0,0.0,86.0,21.8
392.0,41.0,0.0,4.0,21.8
398.0,41.0,1.0,4.0,21.8
395.0,41.0,0.0,5.0,21.8
395.0,41.0,0.0,4.0,21.8
401.0,41.0,0.0,5.0,21.7
400.0,41.0,0.0,5.0,21.8
394.0,41.0,0.0,5.0,21.8
393.0,42.0,0.0,5.0,21.8
396.0,42.0,0.0,5.0,21.8
399.0,42.0,0.0,4.0,21.8
396.0,42.0,0.0,4.0,21.8
399.0,42.0,0.0,5.0,21.8
409.0,42.0,0.0,4.0,21.8
397.0,42.0,0.0,4.0,21.8
398.0,42.0,0.0,4.0,21.8
404.0,43.0,0.0,4.0,21.8
413.0,43.0,0.0,4.0,21.7
410.0,43.0,0.0,4.0,21.7
410.0,43.0,0.0,4.0,21.7
413.0,43.0,0.0,5.0,21.7
410.0,42.0,0.0,5.0,21.8
412.0,42.0,0.0,5.0,21.7
414.0,42.0,0.0,32.0,21.7
415.0,42.0,0.0,4.0,21.7
411.0,42.0,0.0,5.0,21.7
411.0,42.0,0.0,5.0,21.7
415.0,42.0,0.0,4.0,21.7
411.0,41.0,0.0,5.0,21.7
414.0,41.0,0.0,5.0,21.6
418.0,41.0,0.0,7.0,21.6
417.0,41.0,0.0,4.0,21.6
425.0,41.0,0.0,64.0,21.6
427.0,41.0,0.0,4.0,21.6
421.0,41.0,0.0,5.0,21.6
423.0,41.0,0.0,5.0,21.6
424.0,41.0,0.0,54.0,21.6
424.0,41.0,0.0,5.0,21.6
420.0,41.0,0.0,5.0,21.6
426.0,41.0,1.0,4.0,21.5
426.0,41.0,1.0,4.0,21.6
429.0,41.0,1.0,5.0,21.6
427.0,41.0,1.0,4.0,21.6
427.0,41.0,1.0,4.0,21.6
424.0,41.0,2.0,5.0,21.6
422.0,41.0,2.0,5.0,21.6
418.0,42.0,2.0,5.0,21.6
422.0,42.0,2.0,5.0,21.6
422.0,42.0,2.0,5.0,21.6
421.0,42.0,2.0,5.0,21.6
418.0,43.0,2.0,5.0,21.6
417.0,43.0,2.0,5.0,21.6
422.0,43.0,2.0,5.0,21.6
422.0,44.0,4.0,5.0,21.6
414.0,44.0,5.0,58.0,21.7
416.0,44.0,4.0,6.0,21.7
412.0,45.0,4.0,5.0,21.8
406.0,45.0,4.0,5.0,21.8
413.0,46.0,4.0,5.0,21.8
408.0,46.0,5.0,5.0,21.8
411.0,47.0,4.0,5.0,21.8
407.0,47.0,5.0,5.0,21.8
399.0,48.0,5.0,5.0,21.8
404.0,48.0,5.0,5.0,21.8
404.0,48.0,5.0,4.0,21.8
402.0,49.0,4.0,5.0,21.9
402.0,49.0,3.0,5.0,21.9
397.0,50.0,4.0,6.0,21.9
395.0,50.0,3.0,5.0,21.8
392.0,50.0,3.0,5.0,21.8
395.0,50.0,4.0,5.0,21.8
398.0,51.0,2.0,5.0,21.8
395.0,51.0,4.0,55.0,21.8
396.0,51.0,4.0,5.0,21.8
391.0,50.0,3.0,5.0,21.8
386.0,50.0,3.0,5.0,21.8
386.0,49.0,3.0,4.0,21.8
387.0,49.0,4.0,5.0,21.8
392.0,49.0,3.0,5.0,21.8
386.0,48.0,3.0,4.0,21.8
383.0,48.0,4.0,4.0,21.8
377.0,49.0,3.0,4.0,21.8
383.0,49.0,2.0,5.0,21.8
387.0,49.0,2.0,4.0,21.8
383.0,49.0,2.0,5.0,21.8
383.0,49.0,3.0,4.0,21.8
382.0,49.0,2.0,4.0,21.9
381.0,49.0,2.0,4.0,21.8
381.0,49.0,2.0,4.0,21.8
387.0,49.0,1.0,4.0,21.8
387.0,49.0,1.0,4.0,21.8
393.0,49.0,1.0,4.0,21.8
385.0,49.0,1.0,4.0,21.8
385.0,49.0,1.0,40.0,21.8
386.0,49.0,1.0,5.0,21.8
383.0,48.0,0.0,4.0,21.8
385.0,48.0,0.0,4.0,21.7
387.0,48.0,1.0,4.0,21.7
387.0,48.0,0.0,4.0,21.7
385.0,48.0,0.0,4.0,21.7
390.0,48.0,0.0,4.0,21.7
384.0,0.0,0.0,4.0,0.0
387.0,47.0,0.0,4.0,21.7
392.0,47.0,0.0,4.0,21.7
397.0,47.0,0.0,4.0,21.7
396.0,47.0,0.0,7.0,21.7
386.0,47.0,0.0,5.0,21.7
389.0,47.0,0.0,4.0,21.7
391.0,48.0,0.0,23.0,21.7
395.0,48.0,0.0,4.0,21.7
394.0,49.0,0.0,4.0,21.7
395.0,49.0,0.0,4.0,21.7
387.0,50.0,0.0,4.0,21.8
393.0,50.0,0.0,4.0,21.8
391.0,50.0,0.0,4.0,21.8
392.0,50.0,0.0,4.0,21.8
399.0,51.0,0.0,4.0,21.7
394.0,52.0,0.0,4.0,21.7
394.0,51.0,0.0,4.0,21.8
397.0,52.0,0.0,4.0,21.7
396.0,52.0,0.0,4.0,21.8
396.0,51.0,0.0,4.0,21.7
391.0,51.0,0.0,60.0,21.7
393.0,51.0,0.0,71.0,21.7
392.0,51.0,0.0,4.0,21.7
392.0,50.0,0.0,3.0,21.7
392.0,50.0,0.0,4.0,21.7
394.0,50.0,0.0,8.0,21.7
388.0,50.0,0.0,4.0,21.7
392.0,50.0,0.0,5.0,21.7
396.0,50.0,1.0,26.0,21.7
399.0,49.0,0.0,5.0,21.7
394.0,49.0,1.0,5.0,21.6
402.0,49.0,2.0,4.0,21.7
399.0,48.0,1.0,5.0,21.7
404.0,48.0,42.0,5.0,21.7
401.0,47.0,42.0,61.0,21.8
401.0,47.0,43.0,4.0,21.8
399.0,47.0,40.0,5.0,21.8
403.0,47.0,42.0,5.0,21.9
409.0,47.0,39.0,5.0,21.9
403.0,47.0,38.0,5.0,22.0
409.0,47.0,35.0,5.0,22.0
403.0,46.0,34.0,5.0,22.0
402.0,46.0,33.0,5.0,22.1
402.0,45.0,34.0,80.0,22.1
402.0,44.0,37.0,6.0,22.1
411.0,43.0,0.0,10.0,22.1
405.0,43.0,38.0,5.0,22.1
406.0,42.0,39.0,5.0,22.1
406.0,41.0,39.0,5.0,22.1
403.0,40.0,39.0,5.0,22.1
403.0,39.0,40.0,5.0,22.1
400.0,39.0,40.0,6.0,22.1
406.0,38.0,43.0,5.0,22.1
401.0,38.0,40.0,5.0,22.1
396.0,38.0,41.0,6.0,22.1
403.0,37.0,43.0,5.0,22.1
404.0,37.0,41.0,86.0,22.1
406.0,37.0,42.0,5.0,22.1
406.0,37.0,43.0,5.0,22.1
400.0,37.0,43.0,5.0,22.1
400.0,37.0,43.0,5.0,22.1
401.0,37.0,42.0,5.0,22.1
401.0,36.0,43.0,5.0,22.0
401.0,36.0,44.0,6.0,22.1
398.0,36.0,43.0,10.0,22.0
399.0,36.0,43.0,6.0,22.0
400.0,36.0,43.0,6.0,22.0
407.0,36.0,43.0,6.0,22.0
401.0,36.0,43.0,5.0,22.0
394.0,35.0,44.0,5.0,22.1
397.0,35.0,43.0,6.0,22.1
400.0,35.0,43.0,6.0,22.0
402.0,0.0,43.0,6.0,0.0
400.0,35.0,43.0,6.0,22.0
398.0,35.0,43.0,6.0,22.1
400.0,36.0,43.0,63.0,22.0
396.0,36.0,42.0,6.0,22.0
402.0,36.0,43.0,5.0,22.0
403.0,36.0,43.0,5.0,22.0
405.0,36.0,43.0,5.0,22.0
408.0,36.0,42.0,5.0,22.0
397.0,37.0,42.0,5.0,22.0
398.0,37.0,42.0,5.0,22.0
400.0,37.0,43.0,5.0,22.0
405.0,37.0,41.0,4.0,22.0
404.0,36.0,0.0,24.0,22.0
400.0,36.0,41.0,5.0,22.0
406.0,35.0,1.0,5.0,22.0
402.0,35.0,0.0,5.0,22.0
396.0,35.0,0.0,5.0,22.0
400.0,35.0,0.0,5.0,22.0
397.0,35.0,0.0,5.0,22.0
405.0,36.0,0.0,5.0,22.0
397.0,36.0,0.0,5.0,22.0
402.0,36.0,0.0,5.0,22.0
401.0,36.0,0.0,5.0,22.0
398.0,36.0,0.0,5.0,22.0
399.0,37.0,0.0,4.0,22.0
411.0,37.0,0.0,5.0,22.0
401.0,37.0,0.0,5.0,22.0
405.0,37.0,0.0,5.0,22.0
414.0,0.0,0.0,5.0,0.0
413.0,38.0,0.0,4.0,21.9
413.0,38.0,0.0,5.0,22.0
415.0,38.0,0.0,5.0,21.9
417.0,38.0,0.0,5.0,22.0
418.0,38.0,0.0,4.0,22.0
413.0,39.0,0.0,5.0,21.9
419.0,39.0,0.0,5.0,21.9
414.0,39.0,0.0,5.0,21.9
411.0,40.0,0.0,71.0,21.9
410.0,40.0,0.0,5.0,21.9
408.0,40.0,0.0,5.0,21.9
413.0,40.0,0.0,5.0,21.9
419.0,41.0,0.0,4.0,21.9
427.0,41.0,0.0,4.0,21.9
425.0,41.0,0.0,53.0,21.9
421.0,41.0,0.0,5.0,21.9
430.0,41.0,0.0,4.0,21.9
428.0,41.0,0.0,5.0,21.9
430.0,41.0,0.0,4.0,21.9
429.0,41.0,0.0,6.0,21.9
429.0,41.0,0.0,11.0,21.9
431.0,41.0,0.0,6.0,21.9
427.0,41.0,1.0,6.0,21.9
420.0,41.0,1.0,5.0,21.8
426.0,42.0,0.0,5.0,21.8
424.0,42.0,0.0,6.0,21.8
415.0,42.0,1.0,5.0,21.8
422.0,42.0,32.0,6.0,21.8
414.0,42.0,32.0,5.0,21.8
406.0,42.0,33.0,6.0,21.8
406.0,42.0,33.0,5.0,21.8
405.0,42.0,33.0,6.0,21.9
407.0,43.0,34.0,6.0,21.9
407.0,43.0,32.0,80.0,21.9
402.0,44.0,32.0,5.0,21.9
397.0,44.0,32.0,5.0,21.9
399.0,44.0,32.0,5.0,21.9
399.0,44.0,32.0,5.0,21.9
402.0,44.0,33.0,5.0,21.9
400.0,44.0,33.0,5.0,21.9
403.0,44.0,32.0,4.0,21.9
401.0,43.0,32.0,5.0,21.9
400.0,43.0,31.0,5.0,21.9
401.0,44.0,32.0,5.0,22.0
401.0,43.0,32.0,4.0,21.9
402.0,43.0,33.0,5.0,21.9
401.0,43.0,32.0,5.0,21.9
404.0,42.0,32.0,5.0,22.0
399.0,42.0,32.0,5.0,22.0
400.0,42.0,32.0,4.0,21.9
397.0,42.0,32.0,5.0,22.0
400.0,42.0,31.0,13.0,22.0
407.0,42.0,31.0,5.0,22.0
402.0,42.0,32.0,5.0,22.0
408.0,42.0,32.0,7.0,22.0
407.0,41.0,32.0,5.0,22.0
413.0,41.0,32.0,8.0,22.0
401.0,41.0,32.0,5.0,22.0
407.0,41.0,32.0,5.0,22.0
401.0,41.0,34.0,6.0,21.9
398.0,40.0,35.0,5.0,22.0
392.0,40.0,32.0,5.0,21.9
399.0,39.0,33.0,5.0,21.9
399.0,39.0,33.0,5.0,22.0
397.0,39.0,33.0,5.0,21.9
395.0,39.0,32.0,5.0,21.9
396.0,39.0,32.0,5.0,21.9
397.0,39.0,32.0,5.0,21.9
392.0,39.0,32.0,5.0,21.9
392.0,39.0,32.0,5.0,21.9
390.0,38.0,32.0,5.0,21.9
392.0,38.0,32.0,6.0,21.9
401.0,38.0,32.0,5.0,21.9
397.0,37.0,31.0,6.0,21.9
393.0,37.0,31.0,5.0,21.8
395.0,37.0,31.0,6.0,21.8
395.0,36.0,5.0,5.0,21.8
397.0,36.0,5.0,5.0,21.8
397.0,36.0,4.0,5.0,21.8
399.0,36.0,5.0,5.0,21.8
397.0,35.0,4.0,5.0,21.8
397.0,35.0,4.0,5.0,21.7
397.0,35.0,4.0,5.0,21.7
394.0,35.0,4.0,5.0,21.7
398.0,35.0,4.0,5.0,21.7
402.0,35.0,4.0,5.0,21.7
399.0,35.0,4.0,5.0,21.7
404.0,35.0,0.0,21.0,21.7
399.0,35.0,4.0,5.0,21.7
398.0,35.0,4.0,5.0,21.6
402.0,35.0,4.0,5.0,21.6
407.0,35.0,4.0,5.0,21.5
408.0,35.0,4.0,5.0,21.5
401.0,35.0,4.0,5.0,21.5
406.0,35.0,4.0,5.0,21.5
414.0,35.0,4.0,5.0,21.5
408.0,35.0,4.0,5.0,21.5
408.0,35.0,4.0,5.0,21.5
411.0,0.0,4.0,5.0,0.0
410.0,35.0,4.0,5.0,21.5
413.0,35.0,4.0,5.0,21.5
409.0,35.0,4.0,5.0,21.5
410.0,35.0,4.0,5.0,21.4
413.0,35.0,4.0,4.0,21.4
417.0,35.0,4.0,5.0,21.4
415.0,35.0,4.0,4.0,21.4
414.0,35.0,4.0,5.0,21.4
415.0,36.0,4.0,5.0,21.4
415.0,36.0,4.0,4.0,21.3
417.0,36.0,4.0,5.0,21.4
413.0,36.0,4.0,5.0,21.4
416.0,36.0,4.0,5.0,21.3
419.0,36.0,4.0,5.0,21.3
420.0,36.0,3.0,6.0,21.3
422.0,36.0,0.0,10.0,21.3
415.0,36.0,3.0,6.0,21.4
423.0,36.0,4.0,5.0,21.4
421.0,36.0,46.0,5.0,21.4
428.0,35.0,46.0,5.0,21.5
428.0,36.0,46.0,6.0,21.6
424.0,35.0,46.0,5.0,21.6
426.0,35.0,45.0,5.0,21.7
417.0,35.0,44.0,6.0,21.7
423.0,35.0,42.0,5.0,21.8
414.0,35.0,39.0,5.0,21.8
414.0,35.0,37.0,5.0,21.9
411.0,35.0,37.0,5.0,21.9
417.0,35.0,36.0,5.0,21.9
414.0,35.0,41.0,9.0,21.9
405.0,35.0,0.0,13.0,21.9
418.0,34.0,42.0,6.0,22.0
416.0,34.0,43.0,11.0,22.0
436.0,34.0,44.0,8.0,22.0
437.0,34.0,44.0,12.0,22.1
442.0,34.0,44.0,10.0,22.1
430.0,34.0,46.0,6.0,22.1
424.0,33.0,45.0,6.0,22.1
418.0,33.0,45.0,6.0,22.1
422.0,33.0,48.0,6.0,22.1
418.0,34.0,46.0,8.0,22.1
422.0,34.0,46.0,6.0,22.1
423.0,34.0,46.0,19.0,22.1
416.0,33.0,47.0,6.0,22.1
423.0,33.0,48.0,52.0,22.1
452.0,33.0,48.0,37.0,22.1
483.0,34.0,47.0,10.0,22.1
517.0,34.0,48.0,14.0,22.2
528.0,34.0,48.0,16.0,22.2
547.0,34.0,48.0,29.0,22.3
547.0,34.0,48.0,8.0,22.3
525.0,34.0,49.0,5.0,22.3
490.0,34.0,48.0,6.0,22.2
469.0,34.0,48.0,7.0,22.1
457.0,33.0,49.0,6.0,22.1
446.0,33.0,48.0,6.0,22.1
437.0,33.0,48.0,6.0,22.0
427.0,33.0,47.0,7.0,22.0
424.0,33.0,47.0,94.0,22.0
419.0,33.0,48.0,8.0,22.0
410.0,34.0,47.0,7.0,22.0
415.0,34.0,47.0,6.0,22.0
413.0,34.0,47.0,5.0,22.0
412.0,34.0,47.0,5.0,22.0
408.0,35.0,47.0,82.0,22.0
410.0,35.0,47.0,5.0,22.0
407.0,35.0,47.0,5.0,22.0
409.0,35.0,46.0,5.0,22.0
402.0,36.0,47.0,4.0,22.0
406.0,36.0,47.0,5.0,21.9
399.0,36.0,46.0,4.0,22.0
400.0,36.0,0.0,5.0,21.9
401.0,36.0,1.0,5.0,21.9
397.0,37.0,0.0,4.0,21.9
403.0,37.0,0.0,5.0,21.9
402.0,37.0,0.0,5.0,21.9
404.0,37.0,0.0,5.0,21.9
410.0,38.0,0.0,5.0,21.9
403.0,38.0,0.0,5.0,21.9
404.0,38.0,0.0,5.0,21.9
398.0,38.0,0.0,4.0,21.9
398.0,38.0,0.0,5.0,21.9
399.0,38.0,0.0,5.0,21.9
400.0,39.0,0.0,5.0,21.9
400.0,39.0,0.0,4.0,21.9
402.0,39.0,0.0,5.0,21.9
403.0,39.0,0.0,5.0,21.9
407.0,40.0,0.0,5.0,21.9
407.0,40.0,0.0,71.0,21.9
412.0,40.0,0.0,5.0,21.9
416.0,40.0,0.0,5.0,21.9
405.0,40.0,0.0,5.0,21.9
417.0,40.0,0.0,4.0,21.9
407.0,40.0,0.0,5.0,21.9
411.0,41.0,0.0,4.0,21.9
407.0,41.0,0.0,5.0,21.9
414.0,41.0,0.0,4.0,21.9
411.0,41.0,0.0,4.0,21.9
419.0,41.0,0.0,4.0,21.9
410.0,41.0,0.0,4.0,21.9
410.0,41.0,0.0,4.0,21.9
407.0,42.0,0.0,5.0,21.9
401.0,42.0,0.0,4.0,21.9
409.0,42.0,0.0,4.0,21.9
412.0,42.0,0.0,4.0,21.9
397.0,43.0,0.0,7.0,21.8
401.0,43.0,0.0,5.0,21.8
396.0,44.0,0.0,6.0,21.8
398.0,44.0,0.0,71.0,21.9
401.0,44.0,0.0,7.0,21.9
398.0,45.0,0.0,6.0,21.8
401.0,46.0,1.0,6.0,21.8
404.0,45.0,0.0,6.0,21.8
401.0,46.0,0.0,6.0,21.8
401.0,46.0,0.0,5.0,21.9
400.0,46.0,1.0,68.0,21.8
396.0,47.0,1.0,7.0,21.8
405.0,47.0,0.0,6.0,21.8
400.0,48.0,1.0,6.0,21.8
400.0,48.0,1.0,6.0,21.9
396.0,48.0,1.0,5.0,21.9
398.0,48.0,1.0,6.0,21.8
395.0,49.0,1.0,5.0,21.8
396.0,49.0,1.0,6.0,21.8
403.0,49.0,1.0,68.0,21.9
402.0,49.0,1.0,11.0,21.9
402.0,49.0,2.0,11.0,21.9
399.0,49.0,2.0,10.0,21.8
400.0,50.0,1.0,6.0,21.8
398.0,50.0,2.0,5.0,21.8
401.0,50.0,1.0,6.0,21.9
400.0,50.0,2.0,5.0,21.8
400.0,51.0,2.0,6.0,21.9
397.0,51.0,2.0,7.0,21.9
399.0,51.0,2.0,6.0,21.9
403.0,52.0,1.0,5.0,21.9
400.0,52.0,1.0,6.0,21.9
396.0,52.0,3.0,6.0,21.9
404.0,53.0,3.0,5.0,21.9
399.0,53.0,2.0,5.0,21.9
399.0,52.0,2.0,6.0,21.9
396.0,53.0,3.0,6.0,21.9
392.0,53.0,3.0,5.0,21.9
391.0,53.0,3.0,6.0,21.9
388.0,54.0,4.0,6.0,21.9
400.0,54.0,4.0,5.0,22.0
391.0,54.0,4.0,5.0,22.0
395.0,54.0,3.0,6.0,21.9
389.0,54.0,3.0,5.0,21.9
391.0,53.0,4.0,5.0,21.9
390.0,53.0,2.0,6.0,21.9
388.0,53.0,2.0,6.0,21.9
387.0,53.0,3.0,5.0,21.9
388.0,53.0,2.0,5.0,21.9
390.0,53.0,2.0,5.0,21.9
387.0,53.0,2.0,5.0,21.9
386.0,53.0,2.0,6.0,21.9
386.0,53.0,2.0,82.0,21.9
391.0,52.0,2.0,93.0,21.9
390.0,52.0,1.0,4.0,21.9
394.0,52.0,2.0,4.0,21.9
390.0,52.0,1.0,4.0,21.9
383.0,52.0,1.0,4.0,21.9
385.0,52.0,1.0,4.0,21.8
384.0,52.0,1.0,4.0,21.8
383.0,52.0,1.0,4.0,21.9
389.0,52.0,1.0,4.0,21.8
383.0,52.0,1.0,4.0,21.8
384.0,52.0,0.0,3.0,21.8
391.0,52.0,0.0,4.0,21.8
386.0,53.0,0.0,59.0,21.9
392.0,53.0,0.0,4.0,21.8
387.0,53.0,0.0,4.0,21.8
391.0,53.0,0.0,4.0,21.8
387.0,53.0,0.0,3.0,21.8
391.0,53.0,0.0,8.0,21.8
391.0,53.0,0.0,12.0,21.8
397.0,52.0,0.0,3.0,21.8
388.0,52.0,0.0,4.0,21.7
392.0,52.0,0.0,4.0,21.8
391.0,52.0,0.0,4.0,21.8
400.0,51.0,0.0,4.0,21.8
393.0,51.0,0.0,4.0,21.7
400.0,51.0,0.0,4.0,21.7
396.0,51.0,0.0,4.0,21.7
398.0,50.0,0.0,4.0,21.7
399.0,50.0,0.0,4.0,21.7
405.0,50.0,0.0,4.0,21.7
403.0,50.0,0.0,4.0,21.7
404.0,50.0,0.0,4.0,21.7
403.0,50.0,0.0,4.0,21.7
396.0,49.0,0.0,4.0,21.7
404.0,49.0,0.0,3.0,21.7
406.0,50.0,0.0,4.0,21.7
401.0,50.0,0.0,4.0,21.7
401.0,50.0,0.0,4.0,21.7
409.0,50.0,0.0,4.0,21.7
407.0,50.0,0.0,3.0,21.7
402.0,50.0,0.0,4.0,21.7
408.0,50.0,0.0,89.0,21.7
406.0,50.0,0.0,4.0,21.7
404.0,50.0,0.0,6.0,21.7
409.0,50.0,1.0,6.0,21.7
411.0,50.0,0.0,6.0,21.7
406.0,49.0,0.0,5.0,21.7
407.0,49.0,0.0,8.0,21.7
404.0,49.0,1.0,6.0,21.7
406.0,48.0,1.0,6.0,21.7
408.0,48.0,2.0,7.0,21.7
408.0,48.0,3.0,6.0,21.8
406.0,48.0,4.0,6.0,21.8
407.0,47.0,4.0,6.0,21.8
402.0,47.0,5.0,5.0,21.9
406.0,47.0,5.0,5.0,21.9
404.0,48.0,7.0,6.0,21.9
403.0,48.0,9.0,5.0,21.9
403.0,48.0,12.0,5.0,22.0
403.0,48.0,9.0,65.0,22.0
401.0,48.0,8.0,5.0,22.0
403.0,49.0,8.0,6.0,22.0
401.0,49.0,7.0,5.0,22.1
400.0,49.0,6.0,6.0,22.1
397.0,50.0,6.0,5.0,22.1
393.0,50.0,5.0,5.0,22.1
395.0,50.0,3.0,6.0,22.1
395.0,50.0,4.0,5.0,22.1
399.0,50.0,3.0,6.0,22.1
394.0,50.0,6.0,6.0,22.1
391.0,50.0,3.0,6.0,22.1
393.0,50.0,3.0,6.0,22.1
391.0,50.0,3.0,6.0,22.1
398.0,50.0,3.0,5.0,22.1
393.0,50.0,4.0,6.0,22.1
396.0,50.0,4.0,5.0,22.0
398.0,50.0,4.0,5.0,22.1
390.0,50.0,4.0,5.0,22.0
392.0,50.0,4.0,6.0,22.0
390.0,50.0,4.0,5.0,22.1
387.0,50.0,4.0,5.0,22.1
387.0,50.0,3.0,5.0,22.0
390.0,50.0,4.0,5.0,22.1
386.0,50.0,3.0,5.0,22.0
384.0,50.0,4.0,5.0,22.1
397.0,49.0,3.0,5.0,22.1
385.0,49.0,3.0,5.0,22.1
388.0,49.0,3.0,6.0,22.1
391.0,49.0,3.0,6.0,22.1
396.0,49.0,3.0,6.0,22.0
392.0,48.0,3.0,6.0,22.1
388.0,48.0,3.0,5.0,22.1
385.0,48.0,2.0,6.0,22.1
392.0,49.0,2.0,5.0,22.1
401.0,48.0,2.0,4.0,22.1
394.0,48.0,2.0,4.0,22.0
391.0,48.0,2.0,4.0,22.1
395.0,48.0,1.0,4.0,22.0
395.0,48.0,1.0,54.0,22.0
394.0,49.0,1.0,4.0,22.0
397.0,48.0,1.0,4.0,22.0
395.0,48.0,1.0,86.0,22.0
394.0,48.0,1.0,4.0,22.1
397.0,48.0,1.0,4.0,22.0
393.0,48.0,1.0,4.0,22.0
394.0,48.0,1.0,4.0,22.0
399.0,48.0,0.0,4.0,22.0
394.0,48.0,0.0,4.0,22.0
401.0,49.0,1.0,4.0,22.0
395.0,49.0,0.0,4.0,22.0
394.0,49.0,0.0,4.0,22.0
397.0,49.0,0.0,4.0,21.9
400.0,49.0,0.0,4.0,21.9
398.0,49.0,0.0,4.0,22.0
406.0,49.0,0.0,4.0,22.0
398.0,49.0,0.0,60.0,22.0
400.0,49.0,0.0,4.0,22.0
395.0,49.0,0.0,53.0,21.9
402.0,49.0,0.0,4.0,21.9
407.0,49.0,0.0,4.0,22.0
403.0,49.0,0.0,4.0,22.0
407.0,49.0,0.0,70.0,22.0
406.0,49.0,0.0,4.0,22.0
409.0,49.0,0.0,4.0,22.0
419.0,49.0,0.0,4.0,22.0
418.0,49.0,0.0,4.0,22.0
420.0,49.0,0.0,4.0,22.0
423.0,49.0,0.0,4.0,22.0
423.0,49.0,0.0,4.0,22.0
425.0,49.0,0.0,4.0,22.0
429.0,49.0,0.0,4.0,22.0
429.0,49.0,0.0,4.0,22.0
424.0,49.0,0.0,4.0,22.0
435.0,49.0,0.0,4.0,22.0
434.0,48.0,0.0,4.0,22.0
432.0,48.0,0.0,4.0,22.0
436.0,48.0,0.0,79.0,22.0
438.0,48.0,0.0,4.0,22.0
444.0,48.0,0.0,5.0,22.0
445.0,48.0,0.0,4.0,22.0
445.0,48.0,1.0,4.0,21.9
453.0,48.0,1.0,4.0,22.0
454.0,48.0,1.0,4.0,22.0
456.0,48.0,0.0,31.0,22.0
459.0,48.0,3.0,4.0,22.0
454.0,48.0,3.0,4.0,22.1
457.0,48.0,4.0,4.0,22.1
452.0,48.0,4.0,4.0,22.1
452.0,48.0,4.0,4.0,22.2
441.0,48.0,4.0,4.0,22.2
444.0,48.0,6.0,4.0,22.2
435.0,49.0,8.0,4.0,22.2
443.0,49.0,9.0,4.0,22.3
434.0,49.0,9.0,5.0,22.3
432.0,50.0,9.0,5.0,22.3
425.0,50.0,7.0,6.0,22.3
419.0,50.0,6.0,6.0,22.3
418.0,50.0,6.0,6.0,22.3
414.0,50.0,6.0,5.0,22.3
406.0,50.0,5.0,6.0,22.3
409.0,51.0,4.0,5.0,22.3
402.0,51.0,5.0,5.0,22.3
400.0,51.0,5.0,5.0,22.4
403.0,51.0,4.0,5.0,22.3
396.0,52.0,4.0,6.0,22.3
401.0,52.0,4.0,6.0,22.3
393.0,52.0,4.0,6.0,22.4
402.0,52.0,4.0,6.0,22.4
394.0,52.0,3.0,8.0,22.4
393.0,52.0,3.0,5.0,22.4
399.0,52.0,3.0,5.0,22.4
399.0,51.0,3.0,5.0,22.3
392.0,51.0,3.0,6.0,22.3
397.0,51.0,3.0,5.0,22.3
390.0,51.0,3.0,6.0,22.3
394.0,51.0,3.0,6.0,22.3
391.0,51.0,4.0,5.0,22.3
394.0,50.0,3.0,56.0,22.4
395.0,50.0,3.0,5.0,22.4
395.0,50.0,3.0,5.0,22.4
383.0,51.0,4.0,5.0,22.4
387.0,51.0,3.0,6.0,22.4
390.0,51.0,3.0,5.0,22.4
388.0,51.0,3.0,6.0,22.4
387.0,51.0,2.0,5.0,22.4
381.0,51.0,2.0,6.0,22.4
387.0,51.0,2.0,5.0,22.4
384.0,51.0,2.0,5.0,22.4
386.0,51.0,2.0,4.0,22.4
388.0,52.0,1.0,71.0,22.4
386.0,52.0,2.0,82.0,22.4
391.0,53.0,2.0,4.0,22.4
385.0,53.0,1.0,4.0,22.4
382.0,54.0,2.0,4.0,22.4
386.0,54.0,1.0,4.0,22.4
388.0,54.0,1.0,4.0,22.4
390.0,54.0,1.0,4.0,22.4
385.0,55.0,1.0,4.0,22.4
389.0,55.0,1.0,4.0,22.4
386.0,55.0,1.0,4.0,22.4
388.0,55.0,0.0,17.0,22.4
390.0,55.0,0.0,4.0,22.4
389.0,55.0,0.0,3.0,22.4
388.0,55.0,0.0,4.0,22.4
392.0,55.0,0.0,4.0,22.4
393.0,55.0,0.0,4.0,22.4
393.0,55.0,0.0,4.0,22.4
396.0,55.0,0.0,4.0,22.4
396.0,56.0,0.0,3.0,22.4
394.0,56.0,0.0,4.0,22.4
390.0,56.0,0.0,4.0,22.4
397.0,56.0,0.0,4.0,22.4
399.0,57.0,0.0,4.0,22.4
397.0,57.0,0.0,4.0,22.3
401.0,57.0,0.0,4.0,22.4
406.0,56.0,0.0,4.0,22.4
410.0,57.0,0.0,4.0,22.4
412.0,57.0,0.0,3.0,22.3
416.0,57.0,0.0,4.0,22.3
